ContestOrder,Contest,Contest ID,Choice,Precinct,BallotsWith Contest,Votes,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice,Ballots WithVotes for Others
3000,"City of Tualatin, Council Member, Position 6 (Vote for 1)",30,Write-in,444,121,0,0,47,74
3100,"City of Wilsonville, Mayor (Vote for 1)",32,Shawn O'Neil,432,306,140,0,46,120
3100,"City of Wilsonville, Mayor (Vote for 1)",32,Glenn Lancaster,432,306,64,0,46,196
3100,"City of Wilsonville, Mayor (Vote for 1)",32,Rob Candrian,432,306,54,0,46,206
3100,"City of Wilsonville, Mayor (Vote for 1)",32,Write-in,432,306,2,0,46,258
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Elizabeth Peters,432,306,102,0,143,61
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Adam Cunningham,432,306,104,0,121,81
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Ginger Fitch,432,306,93,0,134,79
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Anne Shevlin,432,306,99,0,133,74
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Write-in,432,306,2,0,158,146
3200,"City of Wilsonville, Councilor (Vote for 2)",31,Write-in,432,306,0,0,159,147
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,301,"1,724",862,0,840,22
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,302,"2,551","1,414",0,"1,116",21
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,303,330,151,0,176,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,304,"1,076",611,0,454,11
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,305,953,538,0,412,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,306,579,360,0,216,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,307,"4,494","2,619",0,"1,841",34
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,308,148,93,0,54,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,309,"4,308","2,451",0,"1,827",30
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,310,614,340,0,270,4
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,311,684,390,0,285,9
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,312,"1,703",860,0,831,12
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,313,3,0,0,3,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,314,310,181,0,129,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,315,493,211,0,275,7
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,316,"1,719",897,0,811,11
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,317,169,93,0,73,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,318,"3,750","2,204",0,"1,525",21
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,319,"5,196","3,075",0,"2,079",42
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,320,"1,778","1,010",0,759,9
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,321,328,181,0,146,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,322,269,149,0,120,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,324,519,275,0,238,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,325,155,92,0,62,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,326,"1,898",939,0,946,13
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,327,"5,317","3,180",0,"2,113",24
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,328,931,486,0,439,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,329,"7,692","4,475",0,"3,175",42
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,330,"2,150","1,255",0,877,18
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,331,"2,399","1,412",0,972,15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,332,"2,550","1,605",0,930,15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,333,"3,626","2,171",0,"1,434",21
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,334,137,75,0,59,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,335,"4,268","2,470",0,"1,769",29
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,336,"2,948","1,697",0,"1,238",13
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,337,"1,086",643,0,437,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,338,"5,180","3,217",0,"1,935",28
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,339,"4,822","2,845",0,"1,941",36
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,340,"6,948","4,061",0,"2,854",33
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,341,305,175,0,124,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,342,63,47,0,16,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,343,"2,608","1,462",0,"1,133",13
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,344,"2,806","1,543",0,"1,242",21
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,345,27,17,0,10,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,346,274,140,0,131,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,347,55,34,0,21,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,348,27,9,0,18,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,349,573,325,0,242,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,350,"6,361","3,479",0,"2,834",48
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,351,"3,169","1,868",0,"1,276",25
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,352,"1,138",672,0,459,7
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,353,"2,219","1,184",0,"1,019",16
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,354,"1,811","1,019",0,781,11
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,355,"1,364",762,0,595,7
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,356,"1,662",976,0,671,15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,357,813,482,0,327,4
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,358,"2,526","1,502",0,"1,007",17
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,359,"2,324","1,332",0,984,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,360,"2,836","1,678",0,"1,144",14
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,361,"2,052","1,245",0,789,18
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,362,"6,315","3,573",0,"2,707",35
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,363,"2,925","1,560",0,"1,345",20
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,364,"4,460","2,418",0,"2,013",29
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,365,"4,622","2,511",0,"2,085",26
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,366,"1,641",889,0,735,17
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,367,"4,269","2,509",0,"1,738",22
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,368,"3,793","2,130",1,"1,625",37
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,369,"1,660",909,0,736,15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,370,"2,096","1,137",0,940,19
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,371,"2,037","1,176",0,843,18
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,372,"1,701",911,0,781,9
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,373,328,166,0,159,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,374,9,6,0,3,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,375,279,153,0,121,5
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,376,"1,779",988,0,776,15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,377,"2,251","1,298",0,944,9
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,378,937,502,0,433,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,379,"3,854","2,170",0,"1,662",22
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,380,"3,025","1,624",0,"1,387",14
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,382,"3,905","2,283",0,"1,583",39
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,383,"1,566",869,0,681,16
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,384,"4,477","2,442",0,"2,021",14
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,385,770,421,0,344,5
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,386,"1,936","1,027",0,901,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,387,21,15,0,6,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,388,250,155,0,93,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,389,"7,639","4,250",0,"3,333",56
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,390,"2,098","1,203",0,886,9
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,391,405,224,0,178,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,392,112,59,0,52,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,393,626,336,0,289,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,394,248,136,0,110,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,395,"5,402","3,085",0,"2,283",34
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,396,830,490,0,337,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,397,"2,943","1,629",0,"1,292",22
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,398,"1,773",969,0,796,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,399,"2,213","1,230",0,957,26
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,400,"3,519","1,999",0,"1,495",25
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,401,"1,860","1,030",0,820,10
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,402,"6,413","3,630",0,"2,758",25
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,403,"1,374",738,0,626,10
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,404,"5,913","3,431",0,"2,440",42
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,405,"7,546","4,286",0,"3,225",35
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,406,"2,033","1,176",0,845,12
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,407,870,474,0,395,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,408,322,184,0,136,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,409,"4,511","2,619",0,"1,865",27
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,410,"1,322",729,0,585,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,411,"1,311",800,0,505,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,412,"1,749",941,0,800,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,413,"1,455",880,0,562,13
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,414,525,275,0,249,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,415,850,505,0,342,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,416,846,509,0,329,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,417,408,252,0,154,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,418,"3,030","1,742",0,"1,265",23
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,419,"1,789","1,016",0,771,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,420,"3,223","1,824",0,"1,384",15
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,421,499,279,0,215,5
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,422,17,7,0,10,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,423,"3,051","1,877",0,"1,155",19
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,424,"4,657","2,690",0,"1,954",13
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,425,683,325,0,350,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,426,436,225,0,208,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,427,"1,301",751,0,543,7
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,428,"1,359",827,0,530,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,429,"2,699","1,543",0,"1,140",16
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,430,"2,310","1,095",0,"1,195",20
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,431,775,399,0,370,6
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,432,306,180,0,125,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,433,"2,171","1,220",0,937,14
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,434,"4,401","2,521",0,"1,852",28
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,435,"4,132","2,336",0,"1,774",22
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,436,"2,242","1,249",0,981,12
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,437,63,27,0,35,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,438,493,256,0,232,5
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,439,"2,375","1,502",0,861,12
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,440,"1,461",920,0,537,4
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,441,70,38,0,32,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,442,"2,708","1,625",0,"1,073",10
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,443,11,7,0,4,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,444,121,78,0,43,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,445,1,1,0,0,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,446,107,67,0,39,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,447,285,142,0,139,4
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,448,771,452,0,316,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,449,293,147,0,142,4
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,450,170,120,0,48,2
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,451,"1,066",645,0,413,8
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,452,99,45,0,51,3
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,453,11,3,0,8,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,454,19,7,0,11,1
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,455,"1,486",859,0,620,7
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Steve M Vangrunsven,456,7,4,0,3,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,301,"1,724",22,0,840,862
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,302,"2,551",21,0,"1,116","1,414"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,303,330,3,0,176,151
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,304,"1,076",11,0,454,611
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,305,953,3,0,412,538
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,306,579,3,0,216,360
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,307,"4,494",34,0,"1,841","2,619"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,308,148,1,0,54,93
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,309,"4,308",30,0,"1,827","2,451"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,310,614,4,0,270,340
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,311,684,9,0,285,390
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,312,"1,703",12,0,831,860
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,313,3,0,0,3,0
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,314,310,0,0,129,181
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,315,493,7,0,275,211
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,316,"1,719",11,0,811,897
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,317,169,3,0,73,93
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,318,"3,750",21,0,"1,525","2,204"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,319,"5,196",42,0,"2,079","3,075"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,320,"1,778",9,0,759,"1,010"
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,321,328,1,0,146,181
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,322,269,0,0,120,149
3300,"Tualatin Soil & Water Conservation Dis, Dir, At-Large, Pos 1 (Vote for 1)",55,Write-in,324,519,6,0,238,275
