ElectionId,Date,Description,Type,OfficialResults,CountyName,Name,PartyCode,PartyName,TicketCode,OfficeCode,OfficeDescription,District,DistrictName,Division,DivisionName,Votes,TotalVotes,Percentage
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JON  DODDS,U,No Affiliation,T,LA,House of Delegates,50,50th Delegate District,0,,2136,58263,3.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JORDAN HILL,R,Republican,T,LA,House of Delegates,41,41ST DELEGATE DISTRICT,0,,3959,7033,56.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JOSHUA KURT HIGGINBOTHAM,R,Republican,T,LA,House of Delegates,13,13TH DELEGATE DISTRICT,0,,6622,23482,28.20%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JUSTIN J. MARCUM,D,Democrat,T,LA,House of Delegates,20,20TH DELEGATE DISTRICT,0,,4108,6164,66.65%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KAYLA KESSINGER,R,Republican,T,LA,House of Delegates,32,32ND DELEGATE DISTRICT,0,,8076,45431,17.78%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KEITH PAULEY,R,Republican,T,LA,House of Delegates,35,35TH DELEGATE DISTRICT,0,,10251,88936,11.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KELLI SOBONYA,R,Republican,T,LA,House of Delegates,18,18TH DELEGATE DISTRICT,0,,4957,7167,69.16%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KEN AUVIL,D,Democrat,T,LA,House of Delegates,47,47TH DELEGATE DISTRICT,0,,2739,7231,37.88%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KEN HICKS,D,Democrat,T,LA,House of Delegates,19,19TH DELEGATE DISTRICT,0,,4998,21311,23.45%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KENNETH (KENNY) LEMASTER JR.,D,Democrat,T,LA,House of Delegates,63,63RD DELEGATE DISTRICT,0,,2859,6863,41.66%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KRISTEN E. ROSS,D,Democrat,T,LA,House of Delegates,31,31ST DELEGATE DISTRICT,0,,2456,6529,37.62%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,LACY WATSON,D,Democrat,T,LA,House of Delegates,27,27TH DELEGATE DISTRICT,0,,3713,49614,7.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,LARRY L. ROWE,D,Democrat,T,LA,House of Delegates,36,36TH DELEGATE DISTRICT,0,,9408,46524,20.22%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,LINDA  LONGSTRETH,D,Democrat,T,LA,House of Delegates,50,50TH DELEGATE DISTRICT,0,,9656,58263,16.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,LYNNE ARVON,R,Republican,T,LA,House of Delegates,31,31ST DELEGATE DISTRICT,0,,4073,6529,62.38%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARGARET ANNE STAGGERS,D,Democrat,T,LA,House of Delegates,32,32ND DELEGATE DISTRICT,0,,7228,45431,15.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARK DEAN,R,Republican,T,LA,House of Delegates,21,21ST DELEGATE DISTRICT,0,,2988,5723,52.21%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARK HARPER,D,Democrat,T,LA,House of Delegates,7,7TH DELEGATE DISTRICT,0,,2301,6898,33.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARK ROSS,R,Republican,T,LA,House of Delegates,19,19TH DELEGATE DISTRICT,0,,4787,21311,22.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARK ZATEZALO,R,Republican,T,LA,House of Delegates,1,1ST DELEGATE DISTRICT,0,,7030,21020,33.44%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARTIN "RICK" ATKINSON III,R,Republican,T,LA,House of Delegates,11,11TH DELEGATE DISTRICT,0,,3955,6526,60.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MARTY GEARHEART,R,Republican,T,LA,House of Delegates,27,27TH DELEGATE DISTRICT,0,,10221,49614,20.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MATT SPURLOCK,D,Democrat,T,LA,House of Delegates,16,16TH DELEGATE DISTRICT,0,,5538,40191,13.78%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MATTHEW ROHRBACH,R,Republican,T,LA,House of Delegates,17,17TH DELEGATE DISTRICT,0,,6322,19599,32.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MELISSA RIGGS HUFFMAN,D,Democrat,T,LA,House of Delegates,40,40TH DELEGATE DISTRICT,0,,2955,7424,39.80%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICHAEL "MIKE" FOLK,R,Republican,T,LA,House of Delegates,63,63RD DELEGATE DISTRICT,0,,4004,6863,58.34%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICHAEL ACEVEDO,R,Republican,T,LA,House of Delegates,51,51st Delegate District,0,,9742,137399,7.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICHAEL IHLE,R,Republican,T,LA,House of Delegates,13,13TH DELEGATE DISTRICT,0,,5720,23482,24.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICHAEL J. BAISDEN,R,Republican,T,LA,House of Delegates,20,20TH DELEGATE DISTRICT,0,,2056,6164,33.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICHEL G. MOFFATT,R,Republican,T,LA,House of Delegates,22,22ND DELEGATE DISTRICT,0,,4843,19555,24.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MICK BATES,D,Democrat,T,LA,House of Delegates,30,30TH DELEGATE DISTRICT,0,,4810,7183,66.96%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MIKE  CAPUTO,D,Democrat,T,LA,House of Delegates,50,50TH DELEGATE DISTRICT,0,,11239,58263,19.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MIKE FERRO,D,Democrat,T,LA,House of Delegates,4,4TH DELEGATE DISTRICT,0,,8276,24000,34.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MIKE PUSHKIN,D,Democrat,T,LA,House of Delegates,37,37TH DELEGATE DISTRICT,0,,4202,5590,75.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MISSY MORRIS,D,Democrat,T,LA,House of Delegates,12,12TH DELEGATE DISTRICT,0,,3563,7419,48.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MOORE CAPITO,R,Republican,T,LA,House of Delegates,35,35TH DELEGATE DISTRICT,0,,14822,88936,16.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,MR. SHIRLEY LOVE,D,Democrat,T,LA,House of Delegates,32,32ND DELEGATE DISTRICT,0,,7273,45431,16.01%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,NANCY GUTHRIE,D,Democrat,T,LA,House of Delegates,36,36TH DELEGATE DISTRICT,0,,8176,46524,17.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,NANCY JAMISON,D,Democrat,T,LA,House of Delegates,51,51ST DELEGATE DISTRICT,0,,12426,137399,9.04%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,NANCY REAGAN FOSTER,R,Republican,T,LA,House of Delegates,38,38TH DELEGATE DISTRICT,0,,5195,8532,60.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PAT MCGEEHAN,R,Republican,T,LA,House of Delegates,1,1ST DELEGATE DISTRICT,0,,8425,21020,40.08%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PATRICK S. MARTIN,R,Republican,T,LA,House of Delegates,46,46TH DELEGATE DISTRICT,0,,4564,7862,58.05%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PAUL A. ESPINOSA,R,Republican,T,LA,House of Delegates,66,66TH DELEGATE DISTRICT,0,,5050,7655,65.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PEGGY DONALDSON SMITH,D,Democrat,T,LA,House of Delegates,46,46TH DELEGATE DISTRICT,0,,3298,7862,41.95%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHIL  MALLOW,R,Republican,T,LA,House of Delegates,50,50TH DELEGATE DISTRICT,0,,8830,58263,15.16%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHIL ISNER,D,Democrat,T,LA,House of Delegates,43,43RD DELEGATE DISTRICT,0,,6195,23483,26.38%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHILLIP W DISERIO,D,Democrat,T,LA,House of Delegates,2,2ND DELEGATE DISTRICT,0,,4191,6867,61.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHILLIP W. WILEY,R,Republican,T,LA,House of Delegates,5,5TH DELEGATE DISTRICT,0,,2471,6671,37.04%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHILLIPS BRUCE KOLSUN,R,Republican,T,LA,House of Delegates,43,43RD DELEGATE DISTRICT,0,,4217,23483,17.96%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PHYLLIS RIFFE WHITE,D,Democrat,T,LA,House of Delegates,21,21ST DELEGATE DISTRICT,0,,2735,5723,47.79%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RALPH RODIGHIERO,D,Democrat,T,LA,House of Delegates,24,24TH DELEGATE DISTRICT,0,,7227,16033,45.08%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RAY CANTERBURY,R,Republican,T,LA,House of Delegates,42,42ND DELEGATE DISTRICT,0,,6984,21693,32.19%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RAY HOLLEN,R,Republican,T,LA,House of Delegates,9,9TH DELEGATE DISTRICT,0,,4551,7585,60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RICHARD A "RICK" WOLFE,R,Republican,T,LA,House of Delegates,48,48TH DELEGATE DISTRICT,0,,8762,95883,9.14%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RICHARD J.  IAQUINTA,D,Democrat,T,LA,House of Delegates,48,48TH DELEGATE DISTRICT,0,,13586,95883,14.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RICKY MOYE,D,Democrat,T,LA,House of Delegates,29,29TH DELEGATE DISTRICT,0,,3615,7120,50.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RILEY MOORE,R,Republican,T,LA,House of Delegates,67,67TH DELEGATE DISTRICT,0,,4230,8364,50.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROBERT "CHIC"  DICICCIO,R,Republican,T,LA,House of Delegates,2,2ND DELEGATE DISTRICT,0,,2676,6867,38.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROBERT THOMPSON,D,Democrat,T,LA,House of Delegates,19,19TH DELEGATE DISTRICT,0,,6152,21311,28.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROD SNYDER,D,Democrat,T,LA,House of Delegates,67,67TH DELEGATE DISTRICT,0,,4134,8364,49.43%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RODNEY A. MILLER,D,Democrat,T,LA,House of Delegates,23,23RD DELEGATE DISTRICT,0,,4205,6365,66.06%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RODNEY A. PYLES,D,Democrat,T,LA,House of Delegates,51,51ST DELEGATE DISTRICT,0,,13025,137399,9.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RODNEY T. HYTONEN,M,Mountain,T,LA,House of Delegates,7,7th Delegate District,0,,228,6898,3.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROGER HANSHAW,R,Republican,T,LA,House of Delegates,33,33RD DELEGATE DISTRICT,0,,3269,6412,50.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROGER SHUTTLESWORTH,R,Republican,T,LA,House of Delegates,51,51ST DELEGATE DISTRICT,0,,12407,137399,9.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RON WALTERS,R,Republican,T,LA,House of Delegates,39,39TH DELEGATE DISTRICT,0,,3520,7054,49.90%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RONNIE D. JONES,D,Democrat,T,LA,House of Delegates,1,1st Delegate District,0,,5565,21020,26.47%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROSALEE JUBA-PLUMLEY,D,Democrat,T,LA,House of Delegates,13,13TH DELEGATE DISTRICT,0,,4599,23482,19.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ROY G. COOPER,R,Republican,T,LA,House of Delegates,28,28TH DELEGATE DISTRICT,0,,7664,24277,31.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RUPERT "RUPIE" PHILLIPS JR,D,Democrat,T,LA,House of Delegates,24,24TH DELEGATE DISTRICT,0,,5174,16033,32.27%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,RUTH ROWAN,R,Republican,T,LA,House of Delegates,57,57TH DELEGATE DISTRICT,0,,4865,7158,67.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,S. MARSHALL WILSON,R,Republican,T,LA,House of Delegates,60,60TH DELEGATE DISTRICT,0,,4874,7837,62.19%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SABRINA  SHRADER,D,Democrat,T,LA,House of Delegates,27,27TH DELEGATE DISTRICT,0,,5126,49614,10.33%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SAIRA BLAIR,R,Republican,T,LA,House of Delegates,59,59TH DELEGATE DISTRICT,0,,5869,8603,68.22%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SAMANTHA ANN FOOCE,D,Democrat,T,LA,House of Delegates,14,14TH DELEGATE DISTRICT,0,,2947,6717,43.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SAMMI BROWN,D,Democrat,T,LA,House of Delegates,65,65TH DELEGATE DISTRICT,0,,2945,7868,37.43%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SCOTT BREWER,D,Democrat,T,LA,House of Delegates,13,13TH DELEGATE DISTRICT,0,,6541,23482,27.86%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SCOTT REED,R,Republican,T,LA,House of Delegates,3,3RD DELEGATE DISTRICT,0,,8277,29297,28.25%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SEAN HORNBUCKLE,D,Democrat,T,LA,House of Delegates,16,16TH DELEGATE DISTRICT,0,,7760,40191,19.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,SHAWN FLUHARTY,D,Democrat,T,LA,House of Delegates,3,3RD DELEGATE DISTRICT,0,,8975,29297,30.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,STEPHEN BALDWIN JR.,D,Democrat,T,LA,House of Delegates,42,42ND DELEGATE DISTRICT,0,,7422,21693,34.21%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,STEPHEN G. SMITH,R,Republican,T,LA,House of Delegates,55,55TH DELEGATE DISTRICT,0,,3172,7839,40.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,STEVE SHAFFER,D,Democrat,T,LA,House of Delegates,52,52ND DELEGATE DISTRICT,0,,2659,6572,40.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,STEVE WESTFALL,R,Republican,T,LA,House of Delegates,12,12TH DELEGATE DISTRICT,0,,3856,7419,51.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,T. CHRIS COMBS,D,Democrat,T,LA,House of Delegates,6,6TH DELEGATE DISTRICT,0,,1705,6498,26.24%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TERRI FUNK SYPOLT,R,Republican,T,LA,House of Delegates,52,52ND DELEGATE DISTRICT,0,,3609,6572,54.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TERRY WAXMAN,R,Republican,T,LA,House of Delegates,48,48TH DELEGATE DISTRICT,0,,10847,95883,11.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,THOMAS W. GOODMAN,R,Republican,T,LA,House of Delegates,37,37TH DELEGATE DISTRICT,0,,1388,5590,24.83%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,THORNTON COOPER,D,Democrat,T,LA,House of Delegates,35,35TH DELEGATE DISTRICT,0,,9404,88936,10.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TIM  MANCHIN,D,Democrat,T,LA,House of Delegates,50,50TH DELEGATE DISTRICT,0,,9229,58263,15.84%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TIM  MILEY ,D,Democrat,T,LA,House of Delegates,48,48TH DELEGATE DISTRICT,0,,15401,95883,16.06%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TIM ARMSTEAD,R,Republican,T,LA,House of Delegates,40,40TH DELEGATE DISTRICT,0,,4469,7424,60.20%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TODD A. KIRBY,R,Republican,T,LA,House of Delegates,30,30TH DELEGATE DISTRICT,0,,2373,7183,33.04%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TOM FAST,R,Republican,T,LA,House of Delegates,32,32ND DELEGATE DISTRICT,0,,7819,45431,17.21%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TOM THACKER,L,Libertarian,T,LA,House of Delegates,45,45TH DELEGATE DISTRICT,0,,1682,7014,23.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TOM TULL,D,Democrat,T,LA,House of Delegates,38,38TH DELEGATE DISTRICT,0,,3337,8532,39.11%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TONY J. LEWIS,R,Republican,T,LA,House of Delegates,53,53RD DELEGATE DISTRICT,0,,5153,7776,66.27%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TONY PAYNTER,R,Republican,T,LA,House of Delegates,25,25TH DELEGATE DISTRICT,0,,3880,6513,59.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TONYA PERSINGER,L,Libertarian,T,LA,House of Delegates,55,55TH DELEGATE DISTRICT,0,,449,7839,5.73%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TRAVIS BISHOP,R,Republican,T,LA,House of Delegates,61,61ST DELEGATE DISTRICT,0,,3151,6496,48.51%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,TRAVIS SIMMS,L,Libertarian,T,LA,House of Delegates,32,32ND DELEGATE DISTRICT,0,,1776,45431,3.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,VERNON CRISS,R,Republican,T,LA,House of Delegates,10,10TH DELEGATE DISTRICT,0,,8602,54016,15.92%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WAYNE WILLIAMS,D,Democrat,T,LA,House of Delegates,28,28TH DELEGATE DISTRICT,0,,3510,24277,14.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WAYNE WORTH,D,Democrat,T,LA,House of Delegates,48,48TH DELEGATE DISTRICT,0,,9195,95883,9.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WES HOLDEN,D,Democrat,T,LA,House of Delegates,39,39TH DELEGATE DISTRICT,0,,3231,7054,45.80%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WILLIAM A. (BILL) O'BRIEN,D,Democrat,T,LA,House of Delegates,28,28TH DELEGATE DISTRICT,0,,5134,24277,21.15%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WM. ROGER ROMINE,R,Republican,T,LA,House of Delegates,6,6TH DELEGATE DISTRICT,0,,4793,6498,73.76%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ZACK MAYNARD,R,Republican,T,LA,House of Delegates,22,22ND DELEGATE DISTRICT,0,,5120,19555,26.18%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,CHRISTOPHER SCOTT JONES,D,Democrat,T,OA,Greater Huntington Park and Recreation District,2,,0,,12284,29899,41.08%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DON MCCROSKEY,D,Democrat,T,OA,Greater Huntington Park and Recreation District,5,,0,,12509,12509,100%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,KIM MILLER,D,Democrat,T,OA,Greater Huntington Park and Recreation District,3,,0,,16944,16944,100%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,PAUL KING,R,Republican,T,OA,Greater Huntington Park and Recreation District,2,,0,,17615,29899,58.92%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,STACY WEHRLE,D,Democrat,T,OA,Greater Huntington Park and Recreation District,1,,0,,11843,11843,100%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,WILLIAM (BILL) KELLEY,D,Democrat,T,OU,Greater Huntington Park and Recreation District -- Unexpired Term,5,,0,,21831,21831,100%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ANITA G WEST,R,Republican,C,PD,County Commission/County Council,7,7TH COUNTYWIDE,0,,824,336174,0.25%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,BOB JONES,D,Democrat,C,PD,County Commission/County Council,42,42ND COUNTYWIDE,0,,5279,336174,1.57%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,BRAD TUCKWILLER,D,Democrat,C,PD,County Commission/County Council,13,13TH COUNTYWIDE,0,,5168,336174,1.54%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,CALEB WAYNE HUDSON,R,Republican,C,PD,County Commission/County Council,19,19TH COUNTYWIDE,0,,11940,336174,3.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,CHARLES VANCE,D,Democrat,C,PD,County Commission/County Council,22,22ND COUNTYWIDE,0,,5349,336174,1.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,CHRIS REYNOLDS,R,Republican,C,PD,County Commission/County Council,50,50th Countywide,0,,0,336174,0%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,CRAIG BRATCHER,D,Democrat,C,PD,County Commission/County Council,3,3RD COUNTYWIDE,0,,4896,336174,1.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DALE E BRAGG,D,Democrat,C,PD,County Commission/County Council,34,34TH COUNTYWIDE,0,,0,336174,0%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DALE MANUEL,D,Democrat,C,PD,County Commission/County Council,19,19TH COUNTYWIDE,0,,11447,336174,3.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DAVID (JAY) FANSLER,R,Republican,C,PD,County Commission/County Council,16,16TH COUNTYWIDE,0,,2986,336174,0.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DAVID HINKLE,R,Republican,C,PD,County Commission/County Council,17,17TH COUNTYWIDE,0,,13806,336174,4.11%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DAVID L. TOLLIVER,R,Republican,C,PD,County Commission/County Council,41,41ST COUNTYWIDE,0,,18451,336174,5.49%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DONNA  CAMPBELL NICKELL,I,Independent,C,PD,County Commission/County Council,13,13th Countywide,0,,2322,336174,0.69%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,DOUG COPENHAVER,R,Republican,C,PD,County Commission/County Council,2,2ND COUNTYWIDE,0,,35434,336174,10.54%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,ELDON A CALLEN,D,Democrat,C,PD,County Commission/County Council,31,31ST COUNTYWIDE,0,,16993,336174,5.05%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,GARY MACE,D,Democrat,C,PD,County Commission/County Council,44,44TH COUNTYWIDE,0,,2071,336174,0.62%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,GENE MCCONNELL,R,Republican,C,PD,County Commission/County Council,36,36TH COUNTYWIDE,0,,2607,336174,0.78%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,HARRY T. SHOCKEY,D,Democrat,C,PD,County Commission/County Council,16,16TH COUNTYWIDE,0,,2022,336174,0.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,J MICHAEL (MIKE) CERULLO,D,Democrat,C,PD,County Commission/County Council,49,49TH COUNTYWIDE,0,,2117,336174,0.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,J. M. "MIKE" WITHERS,D,Democrat,C,PD,County Commission/County Council,46,46TH COUNTYWIDE,0,,2473,336174,0.74%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JAMES E.  COLOMBO,D,Democrat,C,PD,County Commission/County Council,54,54TH COUNTYWIDE,0,,17215,336174,5.12%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JAMIE WALKER,R,Republican,C,PD,County Commission/County Council,38,38TH COUNTYWIDE,0,,1282,336174,0.38%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,Statewide,Yes,,JAN C. HAFER,D,Democrat,C,PD,County Commission/County Council,19,19TH COUNTYWIDE,0,,10878,336174,3.24%
