state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2020,Wake County,county:37183,17-12,precinct,Joseph R. Biden,Donald J. Trump,201,112,15,328,US SENATE,Cal Cunningham,Thom Tillis,186,110,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,17-13,precinct,Joseph R. Biden,Donald J. Trump,223,235,16,474,US SENATE,Cal Cunningham,Thom Tillis,215,218,37,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-01,precinct,Joseph R. Biden,Donald J. Trump,281,178,34,493,US SENATE,Cal Cunningham,Thom Tillis,259,177,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-02,precinct,Joseph R. Biden,Donald J. Trump,145,424,33,602,US SENATE,Cal Cunningham,Thom Tillis,120,447,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-03,precinct,Joseph R. Biden,Donald J. Trump,141,235,11,387,US SENATE,Cal Cunningham,Thom Tillis,118,251,15,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-04,precinct,Joseph R. Biden,Donald J. Trump,197,387,15,599,US SENATE,Cal Cunningham,Thom Tillis,180,378,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-05,precinct,Joseph R. Biden,Donald J. Trump,143,364,12,519,US SENATE,Cal Cunningham,Thom Tillis,120,374,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-06,precinct,Joseph R. Biden,Donald J. Trump,285,252,25,562,US SENATE,Cal Cunningham,Thom Tillis,266,250,41,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-07,precinct,Joseph R. Biden,Donald J. Trump,132,330,23,485,US SENATE,Cal Cunningham,Thom Tillis,119,332,29,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,18-08,precinct,Joseph R. Biden,Donald J. Trump,218,348,24,590,US SENATE,Cal Cunningham,Thom Tillis,192,364,30,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-03,precinct,Joseph R. Biden,Donald J. Trump,178,344,34,556,US SENATE,Cal Cunningham,Thom Tillis,159,349,42,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-05,precinct,Joseph R. Biden,Donald J. Trump,119,413,17,549,US SENATE,Cal Cunningham,Thom Tillis,94,425,27,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-07,precinct,Joseph R. Biden,Donald J. Trump,209,303,34,546,US SENATE,Cal Cunningham,Thom Tillis,191,313,39,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-09,precinct,Joseph R. Biden,Donald J. Trump,141,432,18,591,US SENATE,Cal Cunningham,Thom Tillis,130,416,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-11,precinct,Joseph R. Biden,Donald J. Trump,155,289,15,459,US SENATE,Cal Cunningham,Thom Tillis,141,273,37,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-12,precinct,Joseph R. Biden,Donald J. Trump,236,482,25,743,US SENATE,Cal Cunningham,Thom Tillis,223,461,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-13,precinct,Joseph R. Biden,Donald J. Trump,119,168,8,295,US SENATE,Cal Cunningham,Thom Tillis,113,157,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-14,precinct,Joseph R. Biden,Donald J. Trump,165,249,9,423,US SENATE,Cal Cunningham,Thom Tillis,157,246,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-15,precinct,Joseph R. Biden,Donald J. Trump,136,216,12,364,US SENATE,Cal Cunningham,Thom Tillis,132,211,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-16,precinct,Joseph R. Biden,Donald J. Trump,132,208,11,351,US SENATE,Cal Cunningham,Thom Tillis,133,194,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-17,precinct,Joseph R. Biden,Donald J. Trump,286,277,22,585,US SENATE,Cal Cunningham,Thom Tillis,257,281,39,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-18,precinct,Joseph R. Biden,Donald J. Trump,125,280,28,433,US SENATE,Cal Cunningham,Thom Tillis,129,261,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-19,precinct,Joseph R. Biden,Donald J. Trump,174,411,24,609,US SENATE,Cal Cunningham,Thom Tillis,155,418,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-20,precinct,Joseph R. Biden,Donald J. Trump,124,275,8,407,US SENATE,Cal Cunningham,Thom Tillis,118,265,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,19-21,precinct,Joseph R. Biden,Donald J. Trump,155,271,22,448,US SENATE,Cal Cunningham,Thom Tillis,148,264,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-01,precinct,Joseph R. Biden,Donald J. Trump,184,228,17,429,US SENATE,Cal Cunningham,Thom Tillis,162,230,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-03,precinct,Joseph R. Biden,Donald J. Trump,77,171,19,267,US SENATE,Cal Cunningham,Thom Tillis,64,175,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-04,precinct,Joseph R. Biden,Donald J. Trump,156,238,12,406,US SENATE,Cal Cunningham,Thom Tillis,137,237,29,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-05,precinct,Joseph R. Biden,Donald J. Trump,142,311,21,474,US SENATE,Cal Cunningham,Thom Tillis,98,336,37,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-06A,precinct,Joseph R. Biden,Donald J. Trump,243,269,18,530,US SENATE,Cal Cunningham,Thom Tillis,195,283,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-06B,precinct,Joseph R. Biden,Donald J. Trump,215,321,25,561,US SENATE,Cal Cunningham,Thom Tillis,188,333,36,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-08,precinct,Joseph R. Biden,Donald J. Trump,196,307,21,524,US SENATE,Cal Cunningham,Thom Tillis,170,304,40,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-09,precinct,Joseph R. Biden,Donald J. Trump,151,254,22,427,US SENATE,Cal Cunningham,Thom Tillis,125,274,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-10,precinct,Joseph R. Biden,Donald J. Trump,166,250,11,427,US SENATE,Cal Cunningham,Thom Tillis,138,263,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-11,precinct,Joseph R. Biden,Donald J. Trump,211,395,20,626,US SENATE,Cal Cunningham,Thom Tillis,191,389,41,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-12,precinct,Joseph R. Biden,Donald J. Trump,214,328,20,562,US SENATE,Cal Cunningham,Thom Tillis,168,357,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-14,precinct,Joseph R. Biden,Donald J. Trump,178,299,19,496,US SENATE,Cal Cunningham,Thom Tillis,154,304,33,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-15,precinct,Joseph R. Biden,Donald J. Trump,255,236,18,509,US SENATE,Cal Cunningham,Thom Tillis,232,241,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-16,precinct,Joseph R. Biden,Donald J. Trump,228,214,13,455,US SENATE,Cal Cunningham,Thom Tillis,215,202,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wake County,county:37183,20-17,precinct,Joseph R. Biden,Donald J. Trump,168,232,10,410,US SENATE,Cal Cunningham,Thom Tillis,141,248,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,001,precinct,Joseph R. Biden,Donald J. Trump,361,509,10,880,US SENATE,Cal Cunningham,Thom Tillis,353,490,35,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,002,precinct,Joseph R. Biden,Donald J. Trump,287,424,6,717,US SENATE,Cal Cunningham,Thom Tillis,288,409,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,003,precinct,Joseph R. Biden,Donald J. Trump,433,282,10,725,US SENATE,Cal Cunningham,Thom Tillis,429,261,33,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,004,precinct,Joseph R. Biden,Donald J. Trump,362,244,12,618,US SENATE,Cal Cunningham,Thom Tillis,374,228,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,005,precinct,Joseph R. Biden,Donald J. Trump,658,201,14,873,US SENATE,Cal Cunningham,Thom Tillis,654,197,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,006,precinct,Joseph R. Biden,Donald J. Trump,615,277,13,905,US SENATE,Cal Cunningham,Thom Tillis,630,251,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,007,precinct,Joseph R. Biden,Donald J. Trump,385,194,12,591,US SENATE,Cal Cunningham,Thom Tillis,393,172,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,008,precinct,Joseph R. Biden,Donald J. Trump,770,113,12,895,US SENATE,Cal Cunningham,Thom Tillis,765,106,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,009,precinct,Joseph R. Biden,Donald J. Trump,230,183,4,417,US SENATE,Cal Cunningham,Thom Tillis,229,170,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,010,precinct,Joseph R. Biden,Donald J. Trump,992,296,15,1303,US SENATE,Cal Cunningham,Thom Tillis,997,257,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,011,precinct,Joseph R. Biden,Donald J. Trump,155,83,7,245,US SENATE,Cal Cunningham,Thom Tillis,154,84,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,012,precinct,Joseph R. Biden,Donald J. Trump,213,503,6,722,US SENATE,Cal Cunningham,Thom Tillis,223,480,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,013,precinct,Joseph R. Biden,Donald J. Trump,244,203,6,453,US SENATE,Cal Cunningham,Thom Tillis,258,179,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Warren County,county:37185,014,precinct,Joseph R. Biden,Donald J. Trump,695,240,14,949,US SENATE,Cal Cunningham,Thom Tillis,690,236,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,LM,precinct,Joseph R. Biden,Donald J. Trump,95,73,0,168,US SENATE,Cal Cunningham,Thom Tillis,90,69,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,P1,precinct,Joseph R. Biden,Donald J. Trump,66,49,3,118,US SENATE,Cal Cunningham,Thom Tillis,63,43,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,P2,precinct,Joseph R. Biden,Donald J. Trump,90,37,2,129,US SENATE,Cal Cunningham,Thom Tillis,89,33,7,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,P3,precinct,Joseph R. Biden,Donald J. Trump,103,159,1,263,US SENATE,Cal Cunningham,Thom Tillis,100,146,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,SC,precinct,Joseph R. Biden,Donald J. Trump,137,220,3,360,US SENATE,Cal Cunningham,Thom Tillis,140,207,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Washington County,county:37187,SK,precinct,Joseph R. Biden,Donald J. Trump,59,142,4,205,US SENATE,Cal Cunningham,Thom Tillis,61,133,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,01,precinct,Joseph R. Biden,Donald J. Trump,13,56,1,70,US SENATE,Cal Cunningham,Thom Tillis,14,51,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,02,precinct,Joseph R. Biden,Donald J. Trump,30,263,4,297,US SENATE,Cal Cunningham,Thom Tillis,35,243,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,03,precinct,Joseph R. Biden,Donald J. Trump,69,161,10,240,US SENATE,Cal Cunningham,Thom Tillis,55,164,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,04,precinct,Joseph R. Biden,Donald J. Trump,87,129,13,229,US SENATE,Cal Cunningham,Thom Tillis,83,124,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,05,precinct,Joseph R. Biden,Donald J. Trump,60,43,11,114,US SENATE,Cal Cunningham,Thom Tillis,56,45,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,06,precinct,Joseph R. Biden,Donald J. Trump,108,52,8,168,US SENATE,Cal Cunningham,Thom Tillis,94,58,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,07,precinct,Joseph R. Biden,Donald J. Trump,142,195,22,359,US SENATE,Cal Cunningham,Thom Tillis,132,184,38,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,08,precinct,Joseph R. Biden,Donald J. Trump,54,194,10,258,US SENATE,Cal Cunningham,Thom Tillis,60,175,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,09,precinct,Joseph R. Biden,Donald J. Trump,28,66,5,99,US SENATE,Cal Cunningham,Thom Tillis,26,66,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,10,precinct,Joseph R. Biden,Donald J. Trump,21,105,5,131,US SENATE,Cal Cunningham,Thom Tillis,19,102,9,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,11,precinct,Joseph R. Biden,Donald J. Trump,77,344,13,434,US SENATE,Cal Cunningham,Thom Tillis,79,318,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,12,precinct,Joseph R. Biden,Donald J. Trump,89,60,10,159,US SENATE,Cal Cunningham,Thom Tillis,85,58,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,13,precinct,Joseph R. Biden,Donald J. Trump,103,127,14,244,US SENATE,Cal Cunningham,Thom Tillis,99,124,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,14,precinct,Joseph R. Biden,Donald J. Trump,119,198,15,332,US SENATE,Cal Cunningham,Thom Tillis,101,196,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,15,precinct,Joseph R. Biden,Donald J. Trump,131,176,13,320,US SENATE,Cal Cunningham,Thom Tillis,109,177,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,16,precinct,Joseph R. Biden,Donald J. Trump,5,24,0,29,US SENATE,Cal Cunningham,Thom Tillis,5,21,3,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,17,precinct,Joseph R. Biden,Donald J. Trump,30,120,4,154,US SENATE,Cal Cunningham,Thom Tillis,29,116,7,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,18,precinct,Joseph R. Biden,Donald J. Trump,40,136,6,182,US SENATE,Cal Cunningham,Thom Tillis,33,132,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,19,precinct,Joseph R. Biden,Donald J. Trump,59,213,11,283,US SENATE,Cal Cunningham,Thom Tillis,58,203,19,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Watauga County,county:37189,20,precinct,Joseph R. Biden,Donald J. Trump,75,129,3,207,US SENATE,Cal Cunningham,Thom Tillis,70,125,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,01,precinct,Joseph R. Biden,Donald J. Trump,89,221,11,321,US SENATE,Cal Cunningham,Thom Tillis,91,205,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,02,precinct,Joseph R. Biden,Donald J. Trump,83,378,5,466,US SENATE,Cal Cunningham,Thom Tillis,90,352,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
