"state","election_year","report_date","house_district","source_precinct_code","source_precinct_name","registered_voters"
"AK","2012","2012-11-03","01","135","CHENA LAKES","2644"
"AK","2012","2012-11-03","01","145","EIELSON","2934"
"AK","2012","2012-11-03","01","155","MOOSE CREEK","603"
"AK","2012","2012-11-03","01","165","NEWBY","3200"
"AK","2012","2012-11-03","01","175","NORTH POLE","1855"
"AK","2012","2012-11-03","01","183","PLACK","2625"
"AK","2012","2012-11-03","01","195","SALCHA NO. 1","607"
"AK","2012","2012-11-03","02","235","BADGER NO. 1","2316"
"AK","2012","2012-11-03","02","245","FOX","1128"
"AK","2012","2012-11-03","02","255","STEELE CREEK/GILMORE","2640"
"AK","2012","2012-11-03","02","265","STEESE EAST","2153"
"AK","2012","2012-11-03","02","270","STEESE WEST","4678"
"AK","2012","2012-11-03","02","275","TWO RIVERS","1119"
"AK","2012","2012-11-03","03","345","BADGER NO. 2","2067"
"AK","2012","2012-11-03","03","355","FAIRBANKS NO. 8","1864"
"AK","2012","2012-11-03","03","365","FAIRBANKS NO. 9","2912"
"AK","2012","2012-11-03","03","375","FORT WAINWRIGHT","4348"
"AK","2012","2012-11-03","03","385","RICHARDSON","1281"
"AK","2012","2012-11-03","04","446","AURORA","2713"
"AK","2012","2012-11-03","04","455","FAIRBANKS NO. 1","534"
"AK","2012","2012-11-03","04","465","FAIRBANKS NO. 2","1170"
"AK","2012","2012-11-03","04","470","FAIRBANKS NO. 3","1329"
"AK","2012","2012-11-03","04","475","FAIRBANKS NO. 4","740"
"AK","2012","2012-11-03","04","480","FAIRBANKS NO. 5","2099"
"AK","2012","2012-11-03","04","485","FAIRBANKS NO. 6","1309"
"AK","2012","2012-11-03","04","490","FAIRBANKS NO. 7","1836"
"AK","2012","2012-11-03","04","495","FAIRBANKS NO. 10","842"
"AK","2012","2012-11-03","04","499","LAKEVIEW","521"
"AK","2012","2012-11-03","05","580","AIRPORT","559"
"AK","2012","2012-11-03","05","582","CHENA","4083"
"AK","2012","2012-11-03","05","584","FARMERS LOOP","1298"
"AK","2012","2012-11-03","05","586","GEIST","1983"
"AK","2012","2012-11-03","05","588","PIKE","552"
"AK","2012","2012-11-03","05","590","SALCHA NO. 2","350"
"AK","2012","2012-11-03","05","592","SHANLY","1087"
"AK","2012","2012-11-03","05","594","UNIVERSITY CAMPUS","797"
"AK","2012","2012-11-03","05","596","UNIVERSITY WEST","2655"
"AK","2012","2012-11-03","06","600","BIG DELTA","2787"
"AK","2012","2012-11-03","06","608","DELTA JUNCTION","744"
"AK","2012","2012-11-03","06","622","FARM LOOP","863"
"AK","2012","2012-11-03","06","628","FISHHOOK","2741"
"AK","2012","2012-11-03","06","632","GLENNALLEN","845"
"AK","2012","2012-11-03","06","640","SHEEP MOUNTAIN","340"
"AK","2012","2012-11-03","06","645","SUTTON","1024"
"AK","2012","2012-11-03","06","650","VALDEZ NO. 1","1111"
"AK","2012","2012-11-03","06","655","VALDEZ NO. 2","900"
"AK","2012","2012-11-03","06","660","VALDEZ NO. 3","1120"
"AK","2012","2012-11-03","07","005","KINGS LAKE","1917"
"AK","2012","2012-11-03","07","010","CHURCH","1745"
"AK","2012","2012-11-03","07","015","TANAINA","2022"
"AK","2012","2012-11-03","07","020","HOUSTON","1222"
"AK","2012","2012-11-03","07","025","MEADOW LAKES NO. 1","1479"
"AK","2012","2012-11-03","07","030","SUSITNA","1004"
"AK","2012","2012-11-03","07","035","TALKEETNA","960"
"AK","2012","2012-11-03","07","040","TRAPPER CREEK","607"
"AK","2012","2012-11-03","07","045","WILLOW","1702"
"AK","2012","2012-11-03","08","055","WALBY","1790"
"AK","2012","2012-11-03","08","060","GREATER PALMER","1645"
"AK","2012","2012-11-03","08","065","MAT-SU CAMPUS","1215"
"AK","2012","2012-11-03","08","070","CITY OF PALMER NO. 1","2295"
"AK","2012","2012-11-03","08","075","CITY OF PALMER NO. 2","1750"
"AK","2012","2012-11-03","08","080","PALMER FISHHOOK","609"
"AK","2012","2012-11-03","08","085","TRUNK","1234"
"AK","2012","2012-11-03","08","090","SEWARD MERIDIAN","1120"
"AK","2012","2012-11-03","08","095","SPRINGER LOOP","1233"
"AK","2012","2012-11-03","09","100","LAKES","1809"
"AK","2012","2012-11-03","09","105","PIONEER PEAK","1456"
"AK","2012","2012-11-03","09","110","SCHROCK","2076"
"AK","2012","2012-11-03","09","115","WASILLA LAKE","1391"
"AK","2012","2012-11-03","09","120","WASILLA NO. 1","3218"
"AK","2012","2012-11-03","09","125","WASILLA NO. 2","2540"
"AK","2012","2012-11-03","10","130","MEADOW LAKES NO. 2","1151"
"AK","2012","2012-11-03","10","135","MEADOW LAKES NO. 3","2119"
"AK","2012","2012-11-03","10","140","KNIK GOOSE BAY NO. 1","2129"
"AK","2012","2012-11-03","10","145","KNIK GOOSE BAY NO. 2","1496"
"AK","2012","2012-11-03","10","150","KNIK GOOSE BAY NO. 3","2033"
"AK","2012","2012-11-03","10","155","BIG LAKE","2325"
"AK","2012","2012-11-03","11","200","FAIR VIEW NO. 1","975"
"AK","2012","2012-11-03","11","205","FAIR VIEW NO. 2","1310"
"AK","2012","2012-11-03","11","210","SNOWSHOE","1299"
"AK","2012","2012-11-03","11","215","LAZY MOUNTAIN","2008"
"AK","2012","2012-11-03","11","220","BUTTE","2106"
"AK","2012","2012-11-03","11","225","EKLUTNA","2666"
"AK","2012","2012-11-03","11","230","PETERS CREEK NO. 1","2583"
"AK","2012","2012-11-03","12","235","PETERS CREEK NO. 2","1822"
"AK","2012","2012-11-03","12","240","FIRE LAKE","1749"
"AK","2012","2012-11-03","12","245","JBER NO. 1","4090"
"AK","2012","2012-11-03","12","250","DWNTWN E.RIVER NO. 1","2755"
"AK","2012","2012-11-03","12","255","CHUGACH PARK NO. 1","1435"
"AK","2012","2012-11-03","13","300","JBER NO. 2","4114"
"AK","2012","2012-11-03","13","305","CREEKSIDE PARK","2043"
"AK","2012","2012-11-03","13","310","MULDOON NO 1","2105"
"AK","2012","2012-11-03","13","315","MULDOON NO 2","1570"
"AK","2012","2012-11-03","13","320","NORTH MULDOON","2174"
"AK","2012","2012-11-03","14","325","RUSSIAN JACK","1280"
"AK","2012","2012-11-03","14","330","NUNAKA VALLEY","2256"
"AK","2012","2012-11-03","14","335","NORTHEAST ANCHORAGE","1528"
"AK","2012","2012-11-03","14","340","COLLEGE GATE","1417"
"AK","2012","2012-11-03","14","345","CHESTER VALLEY","1405"
"AK","2012","2012-11-03","14","350","REFLECTION LAKE","2773"
"AK","2012","2012-11-03","14","355","WONDER PARK","1701"
"AK","2012","2012-11-03","15","400","MIDTOWN NO. 1","1351"
"AK","2012","2012-11-03","15","405","UNIVERSITY NO. 1","1278"
"AK","2012","2012-11-03","15","410","UNIVERSITY NO. 2","1358"
"AK","2012","2012-11-03","15","415","FAR N. BICENTENNIAL","1294"
"AK","2012","2012-11-03","15","420","TUDOR NO. 1","3250"
"AK","2012","2012-11-03","15","425","TUDOR NO.2","1850"
"AK","2012","2012-11-03","15","430","EAST ANCHORAGE","1247"
"AK","2012","2012-11-03","16","435","INLET VIEW NO. 1","929"
"AK","2012","2012-11-03","16","440","TURNAGAIN NO. 1","909"
"AK","2012","2012-11-03","16","445","TURNAGAIN NO. 2","1249"
"AK","2012","2012-11-03","16","450","WILLOW CREST","1363"
"AK","2012","2012-11-03","16","455","SPENARD NO. 1","1617"
"AK","2012","2012-11-03","16","460","SPENARD NO. 2","1900"
"AK","2012","2012-11-03","16","465","SPENARD NO. 3","1192"
"AK","2012","2012-11-03","16","470","FIREWEED","756"
"AK","2012","2012-11-03","16","475","MIDTOWN NO. 2","1093"
"AK","2012","2012-11-03","16","480","ROGERS PARK","1517"
"AK","2012","2012-11-03","17","500","NORTH MT. VIEW NO. 1","1679"
"AK","2012","2012-11-03","17","505","NORTH MT. VIEW NO. 2","1911"
"AK","2012","2012-11-03","17","510","SOUTH MT. VIEW NO. 1","1853"
"AK","2012","2012-11-03","17","515","SOUTH MT. VIEW NO. 2","1068"
"AK","2012","2012-11-03","17","520","AIRPORT HEIGHTS NO.1","1461"
"AK","2012","2012-11-03","17","525","AIRPORT HEIGHTS NO.2","1725"
"AK","2012","2012-11-03","18","530","GOVERNMENT HILL","1315"
"AK","2012","2012-11-03","18","535","MERRILL FIELD","2625"
"AK","2012","2012-11-03","18","540","DOWNTOWN ANCH NO. 1","930"
"AK","2012","2012-11-03","18","545","DOWNTOWN ANCH NO. 2","919"
"AK","2012","2012-11-03","18","550","DOWNTOWN ANCH NO. 3","1121"
"AK","2012","2012-11-03","18","555","DOWNTOWN ANCH NO. 4","1868"
"AK","2012","2012-11-03","18","560","WESTCHESTER NO. 1","1106"
"AK","2012","2012-11-03","18","565","WESTCHESTER NO. 2","788"
"AK","2012","2012-11-03","18","570","FAIRVIEW","1921"
"AK","2012","2012-11-03","19","600","INLET VIEW NO. 2","1896"
"AK","2012","2012-11-03","19","605","CONNORS LAKE","1680"
"AK","2012","2012-11-03","19","610","SAND LAKE NO. 1","1542"
"AK","2012","2012-11-03","19","615","SAND LAKE NO. 2","1208"
"AK","2012","2012-11-03","19","620","LAKE SPENARD","1685"
"AK","2012","2012-11-03","19","625","LAKE HOOD","1810"
"AK","2012","2012-11-03","19","630","TURNAGAIN NO. 3","1201"
"AK","2012","2012-11-03","19","635","TURNAGAIN NO. 4","2017"
"AK","2012","2012-11-03","20","640","DIMOND NO. 1","2173"
"AK","2012","2012-11-03","20","645","KINCAID","2645"
"AK","2012","2012-11-03","20","650","JEWEL LAKE NO. 1","1490"
"AK","2012","2012-11-03","20","655","JEWEL LAKE NO. 2","1648"
"AK","2012","2012-11-03","20","660","CAMPBELL LAKE","2250"
"AK","2012","2012-11-03","20","665","SAND LAKE NO. 3","1659"
"AK","2012","2012-11-03","20","670","SAND LAKE NO. 4","738"
"AK","2012","2012-11-03","21","700","HUFFMAN NO. 1","1791"
"AK","2012","2012-11-03","21","705","HUFFMAN NO. 2","1580"
"AK","2012","2012-11-03","21","710","KLATT","1957"
"AK","2012","2012-11-03","21","715","SOUTHPORT","1870"
"AK","2012","2012-11-03","21","720","OCEANVIEW NO. 1","1666"
"AK","2012","2012-11-03","21","725","OCEANVIEW NO. 2","1855"
"AK","2012","2012-11-03","21","730","BAYSHORE","2682"
"AK","2012","2012-11-03","22","735","NORTHWOOD","941"
"AK","2012","2012-11-03","22","740","ARCTIC","1675"
"AK","2012","2012-11-03","22","745","MIDTOWN NO. 3","1241"
"AK","2012","2012-11-03","22","750","TAKU","1798"
"AK","2012","2012-11-03","22","755","CAMPBELL CREEK NO. 1","1386"
"AK","2012","2012-11-03","22","760","CAMPBELL CREEK NO. 2","1382"
"AK","2012","2012-11-03","22","765","CAMPBELL CREEK NO. 3","1734"
"AK","2012","2012-11-03","22","770","DIMOND NO. 2","1461"
"AK","2012","2012-11-03","23","800","ABBOTT LOOP NO. 1","2242"
"AK","2012","2012-11-03","23","805","ABBOTT LOOP NO. 2","1465"
"AK","2012","2012-11-03","23","810","HUFFMAN NO. 3","1289"
"AK","2012","2012-11-03","23","815","HUFFMAN NO. 4","2006"
"AK","2012","2012-11-03","23","820","HUFFMAN NO. 5","2150"
"AK","2012","2012-11-03","23","825","INDPNDENCE PARK NO.1","1849"
"AK","2012","2012-11-03","23","830","INDPDENCE PARK NO. 2","849"
"AK","2012","2012-11-03","23","835","O'MALLEY","1118"
"AK","2012","2012-11-03","24","840","EAST DOWLING","560"
"AK","2012","2012-11-03","24","845","ABBOTT LOOP NO. 3","2495"
"AK","2012","2012-11-03","24","850","ABBOTT LOOP NO. 4","1864"
"AK","2012","2012-11-03","24","855","LORE NO. 1","1829"
"AK","2012","2012-11-03","24","860","LORE NO. 2","1810"
"AK","2012","2012-11-03","24","865","INDPNDENCE PARK NO.3","1426"
"AK","2012","2012-11-03","24","870","LAUREL/DOWLING","2125"
"AK","2012","2012-11-03","25","900","CHENEY LAKE","2387"
"AK","2012","2012-11-03","25","905","MULDOON NO. 3","1471"
"AK","2012","2012-11-03","25","910","MULDOON NO. 4","2164"
"AK","2012","2012-11-03","25","915","CHUGACH FTHILLS NO.1","1344"
"AK","2012","2012-11-03","25","920","CHUGACH FTHILLS NO.2","1960"
"AK","2012","2012-11-03","25","925","SCENIC PARK","1415"
"AK","2012","2012-11-03","25","930","BAXTER","2484"
"AK","2012","2012-11-03","25","935","STUCKAGAIN HEIGHTS","406"
"AK","2012","2012-11-03","26","940","DWNTWN E RIVER NO. 2","1788"
"AK","2012","2012-11-03","26","945","MEADOW CREEK NO. 1","1726"
"AK","2012","2012-11-03","26","950","MEADOW CREEK NO. 2","1899"
"AK","2012","2012-11-03","26","955","EAGLE RIVER NO. 1","1158"
"AK","2012","2012-11-03","26","960","EAGLE RIVER NO. 2","2924"
"AK","2012","2012-11-03","26","965","CHUGACH PARK NO. 2","3326"
"AK","2012","2012-11-03","26","970","HILAND","2731"
"AK","2012","2012-11-03","27","105","RABBIT CREEK NO. 1","1680"
"AK","2012","2012-11-03","27","110","RABBIT CREEK NO. 2","1985"
"AK","2012","2012-11-03","27","115","HUFFMAN NO. 7","1732"
"AK","2012","2012-11-03","27","120","HUFFMAN NO. 8","1752"
"AK","2012","2012-11-03","27","125","BEAR VALLEY","1558"
"AK","2012","2012-11-03","27","130","INDIAN","255"
"AK","2012","2012-11-03","27","135","GIRDWOOD","1808"
"AK","2012","2012-11-03","27","140","GOLDENVIEW","2746"
"AK","2012","2012-11-03","27","145","CHUGACH PARK NO. 3","1639"
"AK","2012","2012-11-03","28","100","BEAR CREEK","1471"
"AK","2012","2012-11-03","28","110","COOPER LANDING","368"
"AK","2012","2012-11-03","28","120","HOPE","173"
"AK","2012","2012-11-03","28","130","MACKEY LAKE","1845"
"AK","2012","2012-11-03","28","140","MOOSE PASS","327"
"AK","2012","2012-11-03","28","150","NIKISKI","1732"
"AK","2012","2012-11-03","28","160","SALAMATOFF","1988"
"AK","2012","2012-11-03","28","170","SEWARD/LOWELL PT.","1866"
"AK","2012","2012-11-03","28","180","STERLING NO. 1","1672"
"AK","2012","2012-11-03","28","190","STERLING NO. 2","1911"
"AK","2012","2012-11-03","29","200","CENTRAL","2455"
"AK","2012","2012-11-03","29","210","K BEACH","2483"
"AK","2012","2012-11-03","29","220","KENAI NO. 1","2499"
"AK","2012","2012-11-03","29","230","KENAI NO. 2","1351"
"AK","2012","2012-11-03","29","240","KENAI NO. 3","1260"
"AK","2012","2012-11-03","29","250","SOLDOTNA","3365"
"AK","2012","2012-11-03","30","300","ANCHOR POINT","1706"
"AK","2012","2012-11-03","30","310","DIAMOND RIDGE","1012"
"AK","2012","2012-11-03","30","320","FOX RIVER","566"
"AK","2012","2012-11-03","30","330","FUNNY RIVER NO. 1","640"
"AK","2012","2012-11-03","30","340","FUNNY RIVER NO. 2","1026"
"AK","2012","2012-11-03","30","350","HOMER NO. 1","2440"
"AK","2012","2012-11-03","30","360","HOMER NO. 2","1981"
"AK","2012","2012-11-03","30","370","KACHEMAK/FRITZ CREEK","1671"
"AK","2012","2012-11-03","30","380","KASILOF","2312"
"AK","2012","2012-11-03","30","390","NINILCHIK","1221"
"AK","2012","2012-11-03","30","395","SELDOVIA/KACHEMAK","460"
"AK","2012","2012-11-03","31","400","AUKE BAY","1926"
"AK","2012","2012-11-03","31","410","JUNEAU AIRPORT AREA","1955"
"AK","2012","2012-11-03","31","420","LYNN CANAL","1210"
"AK","2012","2012-11-03","31","430","MENDENHALL NO. 1","2170"
"AK","2012","2012-11-03","31","440","MENDENHALL NO. 2","2305"
"AK","2012","2012-11-03","31","450","MENDENHALL NO. 3","2084"
"AK","2012","2012-11-03","31","460","MENDENHALL NO. 4","2689"
"AK","2012","2012-11-03","32","500","DOUGLAS","1736"
"AK","2012","2012-11-03","32","505","GUSTAVUS","476"
"AK","2012","2012-11-03","32","510","JUNEAU NO. 1","2353"
"AK","2012","2012-11-03","32","515","JUNEAU NO. 2","2554"
"AK","2012","2012-11-03","32","520","JUNEAU NO. 3","1012"
"AK","2012","2012-11-03","32","525","LEMON CREEK","1571"
"AK","2012","2012-11-03","32","530","NORTH DOUGLAS","1431"
"AK","2012","2012-11-03","32","535","PETERSBURG/KUPREANOF","2648"
"AK","2012","2012-11-03","32","540","SKAGWAY","1005"
"AK","2012","2012-11-03","32","545","TENAKEE SPRINGS","181"
"AK","2012","2012-11-03","33","600","KETCHIKAN NO. 1","2010"
"AK","2012","2012-11-03","33","610","KETCHIKAN NO. 2","2238"
"AK","2012","2012-11-03","33","620","KETCHIKAN NO. 3","1601"
"AK","2012","2012-11-03","33","630","N PRINCE OF WALES","499"
"AK","2012","2012-11-03","33","640","NORTH TONGASS NO. 1","836"
"AK","2012","2012-11-03","33","650","NORTH TONGASS NO. 2","1640"
"AK","2012","2012-11-03","33","660","SAXMAN","276"
"AK","2012","2012-11-03","33","670","SOUTH TONGASS","1671"
"AK","2012","2012-11-03","33","680","THORNE BAY","522"
"AK","2012","2012-11-03","33","690","WRANGELL","1666"
"AK","2012","2012-11-03","34","700","ANGOON","342"
"AK","2012","2012-11-03","34","705","CRAIG","964"
"AK","2012","2012-11-03","34","710","HAINES NO. 1","1951"
"AK","2012","2012-11-03","34","715","HAINES NO. 2","292"
"AK","2012","2012-11-03","34","720","HOONAH","688"
"AK","2012","2012-11-03","34","725","HYDABURG","269"
"AK","2012","2012-11-03","34","730","KAKE","391"
"AK","2012","2012-11-03","34","735","KASAAN","57"
"AK","2012","2012-11-03","34","740","KLAWOCK","606"
"AK","2012","2012-11-03","34","745","KLUKWAN","75"
"AK","2012","2012-11-03","34","750","METLAKATLA","993"
"AK","2012","2012-11-03","34","755","PELICAN/ELFIN COVE","196"
"AK","2012","2012-11-03","34","760","PORT ALEXANDER","68"
"AK","2012","2012-11-03","34","765","SITKA NO. 1","3484"
"AK","2012","2012-11-03","34","770","SITKA NO. 2","3597"
"AK","2012","2012-11-03","35","800","CHINIAK","136"
"AK","2012","2012-11-03","35","805","CORDOVA","1905"
"AK","2012","2012-11-03","35","810","FLATS","1908"
"AK","2012","2012-11-03","35","815","KODIAK ISLAND SOUTH","197"
"AK","2012","2012-11-03","35","820","KODIAK NO. 1","1838"
"AK","2012","2012-11-03","35","825","KODIAK NO. 2","1859"
"AK","2012","2012-11-03","35","830","MISSION ROAD","3269"
"AK","2012","2012-11-03","35","835","OLD HARBOR","136"
"AK","2012","2012-11-03","35","840","OUZINKIE","136"
"AK","2012","2012-11-03","35","845","PORT LIONS","214"
"AK","2012","2012-11-03","35","850","TATITLEK","126"
"AK","2012","2012-11-03","35","855","WHITTIER","285"
"AK","2012","2012-11-03","35","860","YAKUTAT","445"
"AK","2012","2012-11-03","36","002","AKIACHAK","311"
"AK","2012","2012-11-03","36","004","AKIAK","174"
"AK","2012","2012-11-03","36","006","ALEKNAGIK","143"
"AK","2012","2012-11-03","36","008","ANIAK","343"
"AK","2012","2012-11-03","36","010","ANVIK","61"
"AK","2012","2012-11-03","36","012","ATMAUTLUAK","134"
"AK","2012","2012-11-03","36","014","CHEFORNAK","240"
"AK","2012","2012-11-03","36","016","CHUATHBALUK","64"
"AK","2012","2012-11-03","36","018","CROOKED CREEK","70"
"AK","2012","2012-11-03","36","020","DILLINGHAM","1547"
"AK","2012","2012-11-03","36","022","EKWOK","79"
"AK","2012","2012-11-03","36","024","HOLY CROSS","131"
"AK","2012","2012-11-03","36","026","KASIGLUK","250"
"AK","2012","2012-11-03","36","028","KING SALMON","398"
"AK","2012","2012-11-03","36","030","KIPNUK","334"
"AK","2012","2012-11-03","36","032","KOLIGANEK","111"
"AK","2012","2012-11-03","36","034","KONGIGANAK","235"
"AK","2012","2012-11-03","36","036","KWETHLUK","356"
"AK","2012","2012-11-03","36","038","KWIGILLINGOK","198"
"AK","2012","2012-11-03","36","040","LAKE ILIAMNA NO. 1","219"
"AK","2012","2012-11-03","36","042","LAKE ILIAMNA NO. 2","157"
"AK","2012","2012-11-03","36","044","LEVELOCK","52"
"AK","2012","2012-11-03","36","046","LOWER KALSKAG","169"
"AK","2012","2012-11-03","36","048","MANOKOTAK","262"
"AK","2012","2012-11-03","36","050","NAKNEK","420"
"AK","2012","2012-11-03","36","052","NAPAKIAK","222"
"AK","2012","2012-11-03","36","054","NAPASKIAK","200"
"AK","2012","2012-11-03","36","056","NEW STUYAHOK","291"
"AK","2012","2012-11-03","36","058","NEWTOK","207"
"AK","2012","2012-11-03","36","060","NIGHTMUTE","137"
"AK","2012","2012-11-03","36","062","NONDALTON","294"
"AK","2012","2012-11-03","36","064","NUNAPITCHUK","233"
"AK","2012","2012-11-03","36","066","PEDRO BAY","54"
"AK","2012","2012-11-03","36","068","RUSSIAN MISSION","168"
"AK","2012","2012-11-03","36","070","SHAGELUK","65"
"AK","2012","2012-11-03","36","072","SLEETMUTE","127"
"AK","2012","2012-11-03","36","074","SOUTH NAKNEK","54"
"AK","2012","2012-11-03","36","076","TOKSOOK BAY","338"
"AK","2012","2012-11-03","36","078","TULUKSAK","226"
"AK","2012","2012-11-03","36","080","TUNTUTULIAK","185"
"AK","2012","2012-11-03","36","082","TUNUNAK","200"
"AK","2012","2012-11-03","36","084","TYONEK","335"
"AK","2012","2012-11-03","36","086","UPPER KALSKAG","117"
"AK","2012","2012-11-03","37","700","AKUTAN","478"
"AK","2012","2012-11-03","37","702","ALEUTIANS NO. 1","232"
"AK","2012","2012-11-03","37","704","ALEUTIANS NO. 2","1803"
"AK","2012","2012-11-03","37","706","BETHEL NO. 1","1950"
"AK","2012","2012-11-03","37","708","BETHEL NO. 2","1934"
"AK","2012","2012-11-03","37","710","CHIGNIK","233"
"AK","2012","2012-11-03","37","712","CLARKS POINT","41"
"AK","2012","2012-11-03","37","714","COLD BAY","117"
"AK","2012","2012-11-03","37","716","EEK","180"
"AK","2012","2012-11-03","37","718","EGEGIK","120"
"AK","2012","2012-11-03","37","720","GOODNEWS BAY","199"
"AK","2012","2012-11-03","37","722","KING COVE","339"
"AK","2012","2012-11-03","37","724","MEKORYUK","142"
"AK","2012","2012-11-03","37","726","PORT HEIDEN","74"
"AK","2012","2012-11-03","37","728","QUINHAGAK","310"
"AK","2012","2012-11-03","37","730","SAND POINT","481"
"AK","2012","2012-11-03","37","732","ST. GEORGE ISLAND","72"
"AK","2012","2012-11-03","37","734","ST. PAUL ISLAND","324"
"AK","2012","2012-11-03","37","736","TOGIAK","529"
"AK","2012","2012-11-03","38","805","ANDERSON","203"
"AK","2012","2012-11-03","38","810","CANTWELL","184"
"AK","2012","2012-11-03","38","815","CLEAR","212"
"AK","2012","2012-11-03","38","820","DENALI PARK","286"
"AK","2012","2012-11-03","38","825","ESTER","1032"
"AK","2012","2012-11-03","38","827","GOLDSTREAM NO. 1","1127"
"AK","2012","2012-11-03","38","830","GOLDSTREAM NO. 2","1265"
"AK","2012","2012-11-03","38","833","GRAYLING","109"
"AK","2012","2012-11-03","38","835","HEALY","861"
"AK","2012","2012-11-03","38","845","MANLEY HOT SPRINGS","144"
"AK","2012","2012-11-03","38","853","MCGRATH","282"
"AK","2012","2012-11-03","38","855","MINTO","139"
"AK","2012","2012-11-03","38","863","NENANA","594"
"AK","2012","2012-11-03","38","865","NIKOLAI","70"
"AK","2012","2012-11-03","38","870","RUBY","128"
"AK","2012","2012-11-03","38","890","TANANA","189"
"AK","2012","2012-11-03","38","893","TAKOTNA","41"
"AK","2012","2012-11-03","38","895","UNIVERSITY HILLS","813"
"AK","2012","2012-11-03","38","900","ALAKANUK","296"
"AK","2012","2012-11-03","38","904","CHEVAK","413"
"AK","2012","2012-11-03","38","910","EMMONAK","427"
"AK","2012","2012-11-03","38","916","HOOPER BAY","542"
"AK","2012","2012-11-03","38","918","KOTLIK","269"
"AK","2012","2012-11-03","38","920","MARSHALL","215"
"AK","2012","2012-11-03","38","922","MOUNTAIN VILLAGE","433"
"AK","2012","2012-11-03","38","928","NUNAM IQUA","96"
"AK","2012","2012-11-03","38","930","PILOT STATION","332"
"AK","2012","2012-11-03","38","936","SCAMMON BAY","232"
"AK","2012","2012-11-03","38","940","ST. MARY'S","351"
"AK","2012","2012-11-03","39","005","ALLAKAKET","133"
"AK","2012","2012-11-03","39","007","ARCTIC VILLAGE","104"
"AK","2012","2012-11-03","39","010","BEAVER","63"
"AK","2012","2012-11-03","39","012","BETTLES","98"
"AK","2012","2012-11-03","39","015","CENTRAL","174"
"AK","2012","2012-11-03","39","020","CHISTOCHINA","231"
"AK","2012","2012-11-03","39","023","CIRCLE","72"
"AK","2012","2012-11-03","39","025","COPPER CENTER","833"
"AK","2012","2012-11-03","39","027","DOT LAKE","113"
"AK","2012","2012-11-03","39","030","EAGLE","231"
"AK","2012","2012-11-03","39","033","FORT YUKON","507"
"AK","2012","2012-11-03","39","035","GAKONA","272"
"AK","2012","2012-11-03","39","037","GALENA","347"
"AK","2012","2012-11-03","39","040","HUGHES","62"
"AK","2012","2012-11-03","39","043","HUSLIA","173"
"AK","2012","2012-11-03","39","045","KALTAG","131"
"AK","2012","2012-11-03","39","047","KENNY LAKE","338"
"AK","2012","2012-11-03","39","050","KOYUKUK","68"
"AK","2012","2012-11-03","39","053","MENTASTA","88"
"AK","2012","2012-11-03","39","055","NORTHWAY","229"
"AK","2012","2012-11-03","39","060","NULATO","196"
"AK","2012","2012-11-03","39","070","STEVENS VILLAGE","72"
"AK","2012","2012-11-03","39","075","TANACROSS","110"
"AK","2012","2012-11-03","39","085","TETLIN","75"
"AK","2012","2012-11-03","39","090","TOK","1137"
"AK","2012","2012-11-03","39","095","VENETIE","128"
"AK","2012","2012-11-03","39","400","BREVIG MISSION","213"
"AK","2012","2012-11-03","39","405","DIOMEDE","72"
"AK","2012","2012-11-03","39","410","ELIM","185"
"AK","2012","2012-11-03","39","415","GAMBELL","314"
"AK","2012","2012-11-03","39","420","GOLOVIN","109"
"AK","2012","2012-11-03","39","425","KOYUK","200"
"AK","2012","2012-11-03","39","430","NOME NO. 1","1037"
"AK","2012","2012-11-03","39","435","NOME NO. 2","1448"
"AK","2012","2012-11-03","39","440","SAVOONGA","405"
"AK","2012","2012-11-03","39","445","SHAKTOOLIK","150"
"AK","2012","2012-11-03","39","450","SHISHMAREF","340"
"AK","2012","2012-11-03","39","455","ST MICHAEL","199"
"AK","2012","2012-11-03","39","460","STEBBINS","290"
"AK","2012","2012-11-03","39","465","TELLER","157"
"AK","2012","2012-11-03","39","470","UNALAKLEET","521"
"AK","2012","2012-11-03","39","475","WALES","101"
"AK","2012","2012-11-03","39","480","WHITE MOUNTAIN","154"
"AK","2012","2012-11-03","40","002","AMBLER","174"
"AK","2012","2012-11-03","40","004","ANAKTUVUK PASS","248"
